Остатки по КТ по размерам;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Артикул продавца;Название;Артикул WB;Предмет;Бренд;Размер;Регион;Склад;Доступность;Заказали, шт;Заказали на сумму, ₽;Выкупили, шт;Выкупили на сумму, ₽;Процент выкупа;Заказы в среднем за февраль, шт;Заказы в среднем за март, шт;Общее среднее кол-во заказов, шт;Остатки на текущий день, шт;Стоимость остатков на текущий день, ₽;Остатки впервые зафиксированы на складе WB;Оборачиваемость текущих остатков;Оборачиваемость средних остатков;В пути к покупателю, шт;В пути от покупателя, шт;Текущая цена с учетом скидок, ₽;Время отсутствия товара на складе;Упущенные заказы, шт;Сумма упущенных заказов, ₽;Упущенные выкупы, шт;Сумма упущенных выкупов, ₽
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;38-39;Центральный;Липецк;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;0;0;0;0
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;38-39;Приволжский;Оренбург Центральная;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;0;0;0;0
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;38-39;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;97;10;742;Отсутствовал весь период;0;0;0;0
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;38-39;Центральный;Пушкино;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;0;0;0;0
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Владимир WB;Дефицит;357;250234;244;166907;92;8,67;18,27;13,86;48;35612;> 180 дней назад;2д 21ч;4д 16ч;21;0;742;9д 7ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Уральский;Екатеринбург - Перспективная 14;Дефицит;143;103117;129;92045;90;7,83;0,18;3,7;0;0;> 180 дней назад;0ч;8д 6ч;0;0;742;12д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;Сарапул WB;Дефицит;51;40692;44;35156;88;2,78;0,09;1,33;0;0;> 180 дней назад;0ч;21д 5ч;1;0;742;22д 1ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Коледино;Дефицит;9;7134;8;6392;100;0,39;0,18;0,28;0;0;> 180 дней назад;4ч;5ч;0;1;742;27д 11ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Тула;Дефицит;8;6221;4;3139;80;0,17;0,45;0,32;0;0;> 180 дней назад;5ч;5ч;0;1;742;27д 19ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Южный + Северо-Кавказский;Краснодар;Дефицит;3;2340;2;1598;100;0,11;0,09;0,1;0;0;> 180 дней назад;0ч;5д 17ч;0;0;742;27д 10ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Рязань (Тюшевское);Дефицит;3;2397;3;2397;100;0,11;0,09;0,1;0;0;> 180 дней назад;0ч;2ч;0;0;742;28д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Электросталь;Дефицит;3;2340;2;1598;100;0,06;0,18;0,12;0;0;> 180 дней назад;9ч;20ч;0;2;742;28д 11ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Южный + Северо-Кавказский;Волгоград;Дефицит;2;1541;2;1541;100;0;0,18;0,1;0;0;> 180 дней назад;0ч;2д 6ч;0;0;742;28д 4ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Котовск;Дефицит;2;1598;2;1598;100;0,11;0;0,05;0;0;> 180 дней назад;0ч;22ч;0;0;742;28д 7ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Южный + Северо-Кавказский;Невинномысск;Дефицит;2;1598;1;799;50;0,06;0,09;0,07;0;0;> 180 дней назад;0ч;9ч;0;0;742;28д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;Новосемейкино;Дефицит;2;1598;2;1598;100;0;0,18;0,1;0;0;> 180 дней назад;0ч;2д 9ч;0;0;742;28д 7ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Казахстан;Астана Карагандинское шоссе;Дефицит;1;743;0;0;0;0;0,09;0,05;0;0;> 180 дней назад;0ч;>999д;0;0;742;28д 17ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Казахстан;Атакент;Дефицит;1;400;1;400;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;7ч;0;0;742;28д 18ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;Казань;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;29д 0ч;0;0;742;28д 13ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Дальневосточный + Сибирский;Новосибирск;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;10д 1ч;0;0;742;28д 12ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Северо-Западный;Склад СПБ Шушары Московское;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;7ч;0;0;742;28д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Внуково;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;2;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Воронеж WB;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;70;7;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Южный + Северо-Кавказский;Пятигорск, Этока;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Дальневосточный + Сибирский;СЦ Барнаул;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Беларусь;СЦ Гродно;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;0;1;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;СЦ Нижний Новгород Ларина;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Северо-Западный;СЦ Шушары;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;1;1;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;40-41;Южный + Северо-Кавказский;Симферополь, Молодежненское;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;0;1;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;36-37;Центральный;Владимир WB;Дефицит;101;68243;82;55061;82;5,44;0,27;2,65;0;0;> 180 дней назад;0ч;5д 9ч;0;0;742;16д 0ч;81.42;60407.26;67.79;50293.82
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;36-37;Уральский;Екатеринбург - Перспективная 14;Дефицит;63;50223;51;40635;81;3,44;0,09;1,63;0;0;> 180 дней назад;0ч;13д 15ч;0;0;742;19д 10ч;81.42;60407.26;67.79;50293.82
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;36-37;Приволжский;Сарапул WB;Дефицит;20;13466;16;11127;84;0,94;0,27;0,58;0;0;> 180 дней назад;0ч;3д 4ч;0;0;742;23д 5ч;81.42;60407.26;67.79;50293.82
MoSlippersPink;Тапочки домашние закрытые для дома;94828944;Тапочки;Мех ОРЕТЕКС;36-37;Южный + Северо-Кавказский;Невинномысск;Дефицит;11;7532;9;5991;90;0,56;0,09;0,3;0;0;> 180 дней назад;0ч;4д 3ч;0;0;742;23д 7ч;81.42;60407.26;67.79;50293.82
